1 2 3
2 4 9 12 24 72
2 4 9 12 36 72
2 4 9 18 24 36
2 4 9 18 24 72
2 4 9 18 36 72
2 4 9 24 36 72
2 4 10 12 15 20
2 4 10 12 15 30
2 4 10 12 15 60
2 4 10 12 20 30
2 4 10 12 20 60
2 4 10 12 30 60
2 4 10 15 20 30
2 4 10 15 20 60
2 4 10 15 30 60
2 4 10 16 20 40
2 4 10 16 20 80
2 4 10 16 40 80
2 4 10 20 25 50
2 4 10 20 25 100
2 4 10 20 30 60
2 4 10 20 40 80
2 4 10 20 50 100
2 4 10 25 50 100
2 4 11 22 44 88
2 4 12 14 21 28
2 4 12 14 21 42
2 4 12 14 21 84
2 4 12 14 28 42
2 4 12 14 28 84
2 4 12 14 42 84
2 4 12 15 20 30
2 4 12 15 20 60
2 4 12 15 30 60
2 4 12 16 24 32
2 4 12 16 24 48
2 4 12 16 24 96
2 4 12 16 32 48
2 4 12 16 32 96
2 4 12 16 48 96
2 4 12 18 24 36
2 4 12 18 24 72
2 4 12 18 36 72
2 4 12 20 30 60
2 4 12 21 28 42
2 4 12 21 28 84
2 4 12 21 42 84
2 4 12 24 32 48
2 4 12 24 32 96
2 4 12 24 36 72
2 4 12 24 48 96
2 4 12 28 42 84
2 4 12 32 48 96
2 4 14 21 28 42
2 4 14 21 28 84
2 4 14 21 42 84
2 4 14 28 42 84
2 4 15 20 30 60
2 4 16 20 40 80
2 4 16 24 32 48
2 4 16 24 32 96
2 4 16 24 48 96
2 4 16 32 48 96
2 4 18 24 36 72
2 4 20 25 50 100
2 4 21 28 42 84
2 4 24 32 48 96
2 5 6 9 10 15
2 5 6 9 10 18
2 5 6 9 10 30
2 5 6 9 10 45
2 5 6 9 10 90
2 5 6 9 15 18
2 5 6 9 15 30
2 5 6 9 15 45
2 5 6 9 15 90
2 5 6 9 18 30
2 5 6 9 18 45
2 5 6 9 18 90
2 5 6 9 30 45
2 5 6 9 30 90
2 5 6 9 45 90
2 5 6 10 12 15
2 5 6 10 12 20
2 5 6 10 12 30
2 5 6 10 12 60
2 5 6 10 15 18
2 5 6 10 15 20
2 5 6 10 15 30
2 5 6 10 15 45
2 5 6 10 15 60
2 5 6 10 15 90
2 5 6 10 18 30
2 5 6 10 18 45
2 5 6 10 18 90
2 5 6 10 20 30
2 5 6 10 20 60
2 5 6 10 30 45
2 5 6 10 30 60
2 5 6 10 30 90
2 5 6 10 45 90
2 5 6 12 15 20
2 5 6 12 15 30
2 5 6 12 15 60
2 5 6 12 20 30
2 5 6 12 20 60
2 5 6 12 30 60
2 5 6 15 18 30
2 5 6 15 18 45
2 5 6 15 18 90
2 5 6 15 20 30
2 5 6 15 20 60
2 5 6 15 30 45
2 5 6 15 30 60
2 5 6 15 30 90
2 5 6 15 45 90
2 5 6 18 30 45
2 5 6 18 30 90
2 5 6 18 45 90
2 5 6 20 30 60
2 5 6 30 45 90
2 5 7 10 14 35
2 5 7 10 14 70
2 5 7 10 35 70
2 5 7 14 35 70
2 5 8 10 16 20
2 5 8 10 16 40
2 5 8 10 16 80
2 5 8 10 20 40
2 5 8 10 20 80
2 5 8 10 40 80
2 5 8 16 20 40
2 5 8 16 20 80
2 5 8 16 40 80
2 5 8 20 40 80
2 5 9 10 15 18
2 5 9 10 15 30
2 5 9 10 15 45
2 5 9 10 15 90
2 5 9 10 18 30
2 5 9 10 18 45
2 5 9 10 18 90
2 5 9 10 30 45
2 5 9 10 30 90
2 5 9 10 45 90
2 5 9 15 18 30
2 5 9 15 18 45
2 5 9 15 18 90
2 5 9 15 30 45
2 5 9 15 30 90
2 5 9 15 45 90
2 5 9 18 30 45
2 5 9 18 30 90
2 5 9 18 45 90
2 5 9 30 45 90
2 5 10 12 15 20
2 5 10 12 15 30
2 5 10 12 15 60
2 5 10 12 20 30
2 5 10 12 20 60
2 5 10 12 30 60
2 5 10 14 35 70
2 5 10 15 18 30
2 5 10 15 18 45
2 5 10 15 18 90
2 5 10 15 20 30
2 5 10 15 20 60
2 5 10 15 30 45
2 5 10 15 30 60
2 5 10 15 30 90
2 5 10 15 45 90
2 5 10 16 20 40
2 5 10 16 20 80
2 5 10 16 40 80
2 5 10 18 30 45
2 5 10 18 30 90
2 5 10 18 45 90
2 5 10 20 25 50
2 5 10 20 25 100
2 5 10 20 30 60
2 5 10 20 40 80
2 5 10 20 50 100
2 5 10 25 50 100
2 5 10 30 45 90
2 5 12 15 20 30
2 5 12 15 20 60
2 5 12 15 30 60
2 5 12 20 30 60
2 5 15 18 30 45
2 5 15 18 30 90
2 5 15 18 45 90
2 5 15 20 30 60
2 5 15 30 45 90
2 5 16 20 40 80
2 5 18 30 45 90
2 5 20 25 50 100
2 6 7 12 14 21
2 6 7 12 14 28
2 6 7 12 14 42
2 6 7 12 14 84
2 6 7 12 21 28
2 6 7 12 21 42
2 6 7 12 21 84
2 6 7 12 28 42
2 6 7 12 28 84
2 6 7 12 42 84
2 6 7 14 21 28
2 6 7 14 21 42
2 6 7 14 21 84
2 6 7 14 28 42
2 6 7 14 28 84
2 6 7 14 42 84
2 6 7 21 28 42
2 6 7 21 28 84
2 6 7 21 42 84
2 6 7 28 42 84
2 6 8 9 12 18
2 6 8 9 12 24
2 6 8 9 12 36
2 6 8 9 12 72
2 6 8 9 18 24
2 6 8 9 18 36
2 6 8 9 18 72
2 6 8 9 24 36
2 6 8 9 24 72
2 6 8 9 36 72
2 6 8 12 16 24
2 6 8 12 16 32
2 6 8 12 16 48
2 6 8 12 16 96
2 6 8 12 18 24
2 6 8 12 18 36
2 6 8 12 18 72
2 6 8 12 24 32
2 6 8 12 24 36
2 6 8 12 24 48
2 6 8 12 24 72
2 6 8 12 24 96
2 6 8 12 32 48
2 6 8 12 32 96
2 6 8 12 36 72
2 6 8 12 48 96
2 6 8 16 24 32
2 6 8 16 24 48
2 6 8 16 24 96
2 6 8 16 32 48
2 6 8 16 32 96
2 6 8 16 48 96
2 6 8 18 24 36
2 6 8 18 24 72
2 6 8 18 36 72
2 6 8 24 32 48
2 6 8 24 32 96
2 6 8 24 36 72
2 6 8 24 48 96
2 6 8 32 48 96
2 6 9 10 15 18
2 6 9 10 15 30
2 6 9 10 15 45
2 6 9 10 15 90
2 6 9 10 18 30
2 6 9 10 18 45
2 6 9 10 18 90
2 6 9 10 30 45
2 6 9 10 30 90
2 6 9 10 45 90
2 6 9 12 18 24
2 6 9 12 18 36
2 6 9 12 18 72
2 6 9 12 24 36
2 6 9 12 24 72
2 6 9 12 36 72
2 6 9 15 18 30
2 6 9 15 18 45
2 6 9 15 18 90
2 6 9 15 30 45
2 6 9 15 30 90
2 6 9 15 45 90
2 6 9 18 24 36
2 6 9 18 24 72
2 6 9 18 27 54
2 6 9 18 30 45
2 6 9 18 30 90
2 6 9 18 36 72
2 6 9 18 45 90
2 6 9 24 36 72
2 6 9 30 45 90
2 6 10 12 15 20
2 6 10 12 15 30
2 6 10 12 15 60
2 6 10 12 20 30
2 6 10 12 20 60
2 6 10 12 30 60
2 6 10 15 18 30
2 6 10 15 18 45
2 6 10 15 18 90
2 6 10 15 20 30
2 6 10 15 20 60
2 6 10 15 30 45
2 6 10 15 30 60
2 6 10 15 30 90
2 6 10 15 45 90
2 6 10 18 30 45
2 6 10 18 30 90
2 6 10 18 45 90
2 6 10 20 30 60
2 6 10 30 45 90
2 6 11 22 33 66
2 6 12 14 21 28
2 6 12 14 21 42
2 6 12 14 21 84
2 6 12 14 28 42
2 6 12 14 28 84
2 6 12 14 42 84
2 6 12 15 20 30
2 6 12 15 20 60
2 6 12 15 30 60
2 6 12 16 24 32
2 6 12 16 24 48
2 6 12 16 24 96
2 6 12 16 32 48
2 6 12 16 32 96
2 6 12 16 48 96
2 6 12 18 24 36
2 6 12 18 24 72
2 6 12 18 36 72
2 6 12 20 30 60
2 6 12 21 28 42
2 6 12 21 28 84
2 6 12 21 42 84
2 6 12 24 32 48
2 6 12 24 32 96
2 6 12 24 36 72
2 6 12 24 48 96
2 6 12 28 42 84
2 6 12 32 48 96
2 6 13 26 39 78
2 6 14 21 28 42
2 6 14 21 28 84
2 6 14 21 42 84
2 6 14 28 42 84
2 6 15 18 30 45
2 6 15 18 30 90
2 6 15 18 45 90
2 6 15 20 30 60
2 6 15 30 45 90
2 6 16 24 32 48
2 6 16 24 32 96
2 6 16 24 48 96
2 6 16 32 48 96
2 6 18 24 36 72
2 6 18 30 45 90
2 6 21 28 42 84
2 6 24 32 48 96
2 7 8 14 28 56
2 7 10 14 35 70
2 7 12 14 21 28
2 7 12 14 21 42
2 7 12 14 21 84
2 7 12 14 28 42
2 7 12 14 28 84
2 7 12 14 42 84
2 7 12 21 28 42
2 7 12 21 28 84
2 7 12 21 42 84
2 7 12 28 42 84
2 7 14 21 28 42
2 7 14 21 28 84
2 7 14 21 42 84
2 7 14 28 42 84
2 7 21 28 42 84
2 8 9 12 18 24
2 8 9 12 18 36
2 8 9 12 18 72
2 8 9 12 24 36
2 8 9 12 24 72
2 8 9 12 36 72
2 8 9 18 24 36
2 8 9 18 24 72
2 8 9 18 36 72
2 8 9 24 36 72
2 8 10 16 20 40
2 8 10 16 20 80
2 8 10 16 40 80
2 8 10 20 40 80
2 8 11 22 44 88
2 8 12 16 24 32
2 8 12 16 24 48
2 8 12 16 24 96
2 8 12 16 32 48
2 8 12 16 32 96
2 8 12 16 48 96
2 8 12 18 24 36
2 8 12 18 24 72
2 8 12 18 36 72
2 8 12 24 32 48
2 8 12 24 32 96
2 8 12 24 36 72
2 8 12 24 48 96
2 8 12 32 48 96
2 8 16 20 40 80
2 8 16 24 32 48
2 8 16 24 32 96
2 8 16 24 48 96
2 8 16 32 48 96
2 8 18 24 36 72
2 8 24 32 48 96
2 9 10 15 18 30
2 9 10 15 18 45
2 9 10 15 18 90
2 9 10 15 30 45
2 9 10 15 30 90
2 9 10 15 45 90
2 9 10 18 30 45
2 9 10 18 30 90
2 9 10 18 45 90
2 9 10 30 45 90
2 9 12 18 24 36
2 9 12 18 24 72
2 9 12 18 36 72
2 9 12 24 36 72
2 9 15 18 30 45
2 9 15 18 30 90
2 9 15 18 45 90
2 9 15 30 45 90
2 9 18 24 36 72
2 9 18 30 45 90
2 10 12 15 20 30
2 10 12 15 20 60
2 10 12 15 30 60
2 10 12 20 30 60
2 10 15 18 30 45
2 10 15 18 30 90
2 10 15 18 45 90
2 10 15 20 30 60
2 10 15 30 45 90
2 10 16 20 40 80
2 10 18 30 45 90
2 10 20 25 50 100
2 12 14 21 28 42
2 12 14 21 28 84
2 12 14 21 42 84
2 12 14 28 42 84
2 12 15 20 30 60
2 12 16 24 32 48
2 12 16 24 32 96
2 12 16 24 48 96
2 12 16 32 48 96
2 12 18 24 36 72
2 12 21 28 42 84
2 12 24 32 48 96
2 14 21 28 42 84
2 15 18 30 45 90
2 16 24 32 48 96
3 4 5 6 10 12
3 4 5 6 10 15
3 4 5 6 10 20
3 4 5 6 10 30
3 4 5 6 10 60
3 4 5 6 12 15
3 4 5 6 12 20
3 4 5 6 12 30
3 4 5 6 12 60
3 4 5 6 15 20
3 4 5 6 15 30
3 4 5 6 15 60
3 4 5 6 20 30
3 4 5 6 20 60
3 4 5 6 30 60
3 4 5 10 12 15
3 4 5 10 12 20
3 4 5 10 12 30
3 4 5 10 12 60
3 4 5 10 15 20
3 4 5 10 15 30
3 4 5 10 15 60
3 4 5 10 20 30
3 4 5 10 20 60
3 4 5 10 30 60
3 4 5 12 15 20
3 4 5 12 15 30
3 4 5 12 15 60
3 4 5 12 20 30
3 4 5 12 20 60
3 4 5 12 30 60
3 4 5 15 20 30
3 4 5 15 20 60
3 4 5 15 30 60
3 4 5 20 30 60
3 4 6 7 12 14
3 4 6 7 12 21
3 4 6 7 12 28
3 4 6 7 12 42
3 4 6 7 12 84
3 4 6 7 14 21
3 4 6 7 14 28
3 4 6 7 14 42
3 4 6 7 14 84
3 4 6 7 21 28
3 4 6 7 21 42
3 4 6 7 21 84
3 4 6 7 28 42
3 4 6 7 28 84
3 4 6 7 42 84
3 4 6 8 9 12
3 4 6 8 9 18
3 4 6 8 9 24
3 4 6 8 9 36
3 4 6 8 9 72
3 4 6 8 12 16
3 4 6 8 12 18
3 4 6 8 12 24
3 4 6 8 12 32
3 4 6 8 12 36
3 4 6 8 12 48
3 4 6 8 12 72
3 4 6 8 12 96
3 4 6 8 16 24
3 4 6 8 16 32
3 4 6 8 16 48
3 4 6 8 16 96
3 4 6 8 18 24
3 4 6 8 18 36
3 4 6 8 18 72
3 4 6 8 24 32
3 4 6 8 24 36
3 4 6 8 24 48
3 4 6 8 24 72
3 4 6 8 24 96
3 4 6 8 32 48
3 4 6 8 32 96
3 4 6 8 36 72
3 4 6 8 48 96
3 4 6 9 12 18
3 4 6 9 12 24
3 4 6 9 12 36
3 4 6 9 12 72
3 4 6 9 18 24
3 4 6 9 18 36
3 4 6 9 18 72
3 4 6 9 24 36
3 4 6 9 24 72
3 4 6 9 36 72
3 4 6 10 12 15
3 4 6 10 12 20
3 4 6 10 12 30
3 4 6 10 12 60
3 4 6 10 15 20
3 4 6 10 15 30
3 4 6 10 15 60
3 4 6 10 20 30
3 4 6 10 20 60
3 4 6 10 30 60
3 4 6 12 14 21
3 4 6 12 14 28
3 4 6 12 14 42
3 4 6 12 14 84
3 4 6 12 15 20
3 4 6 12 15 30
3 4 6 12 15 60
3 4 6 12 16 24
3 4 6 12 16 32
3 4 6 12 16 48
3 4 6 12 16 96
3 4 6 12 18 24
3 4 6 12 18 36
3 4 6 12 18 72
3 4 6 12 20 30
3 4 6 12 20 60
3 4 6 12 21 28
3 4 6 12 21 42
3 4 6 12 21 84
3 4 6 12 24 32
3 4 6 12 24 36
3 4 6 12 24 48
3 4 6 12 24 72
3 4 6 12 24 96
3 4 6 12 28 42
3 4 6 12 28 84
3 4 6 12 30 60
3 4 6 12 32 48
3 4 6 12 32 96
3 4 6 12 36 72
3 4 6 12 42 84
3 4 6 12 48 96
3 4 6 14 21 28
3 4 6 14 21 42
3 4 6 14 21 84
3 4 6 14 28 42
3 4 6 14 28 84
3 4 6 14 42 84
3 4 6 15 20 30
3 4 6 15 20 60
3 4 6 15 30 60
3 4 6 16 24 32
3 4 6 16 24 48
3 4 6 16 24 96
3 4 6 16 32 48
3 4 6 16 32 96
3 4 6 16 48 96
3 4 6 18 24 36
3 4 6 18 24 72
3 4 6 18 36 72
3 4 6 20 30 60
3 4 6 21 28 42
3 4 6 21 28 84
3 4 6 21 42 84
3 4 6 24 32 48
3 4 6 24 32 96
3 4 6 24 36 72
3 4 6 24 48 96
3 4 6 28 42 84
3 4 6 32 48 96
3 4 7 12 14 21
3 4 7 12 14 28
3 4 7 12 14 42
3 4 7 12 14 84
3 4 7 12 21 28
3 4 7 12 21 42
3 4 7 12 21 84
3 4 7 12 28 42
3 4 7 12 28 84
3 4 7 12 42 84
3 4 7 14 21 28
3 4 7 14 21 42
3 4 7 14 21 84
3 4 7 14 28 42
3 4 7 14 28 84
3 4 7 14 42 84
3 4 7 21 28 42
3 4 7 21 28 84
3 4 7 21 42 84
3 4 7 28 42 84
3 4 8 9 12 18
3 4 8 9 12 24
3 4 8 9 12 36
3 4 8 9 12 72
3 4 8 9 18 24
3 4 8 9 18 36
3 4 8 9 18 72
3 4 8 9 24 36
3 4 8 9 24 72
3 4 8 9 36 72
3 4 8 12 16 24
3 4 8 12 16 32
3 4 8 12 16 48
3 4 8 12 16 96
3 4 8 12 18 24
3 4 8 12 18 36
3 4 8 12 18 72
3 4 8 12 24 32
3 4 8 12 24 36
3 4 8 12 24 48
3 4 8 12 24 72
3 4 8 12 24 96
3 4 8 12 32 48
3 4 8 12 32 96
3 4 8 12 36 72
3 4 8 12 48 96
3 4 8 16 24 32
3 4 8 16 24 48
3 4 8 16 24 96
3 4 8 16 32 48
3 4 8 16 32 96
3 4 8 16 48 96
3 4 8 18 24 36
3 4 8 18 24 72
3 4 8 18 36 72
3 4 8 24 32 48
3 4 8 24 32 96
3 4 8 24 36 72
3 4 8 24 48 96
3 4 8 32 48 96
3 4 9 12 18 24
3 4 9 12 18 36
3 4 9 12 18 72
3 4 9 12 24 36
3 4 9 12 24 72
3 4 9 12 36 72
3 4 9 18 24 36
3 4 9 18 24 72
3 4 9 18 36 72
3 4 9 24 36 72
3 4 10 12 15 20
3 4 10 12 15 30
3 4 10 12 15 60
3 4 10 12 20 30
3 4 10 12 20 60
3 4 10 12 30 60
3 4 10 15 20 30
3 4 10 15 20 60
3 4 10 15 30 60
3 4 10 20 30 60
3 4 12 14 21 28
3 4 12 14 21 42
3 4 12 14 21 84
3 4 12 14 28 42
3 4 12 14 28 84
3 4 12 14 42 84
3 4 12 15 20 30
3 4 12 15 20 60
3 4 12 15 30 60
3 4 12 16 24 32
3 4 12 16 24 48
3 4 12 16 24 96
3 4 12 16 32 48
3 4 12 16 32 96
3 4 12 16 48 96
3 4 12 18 24 36
3 4 12 18 24 72
3 4 12 18 36 72
3 4 12 20 30 60
3 4 12 21 28 42
3 4 12 21 28 84
3 4 12 21 42 84
3 4 12 24 32 48
3 4 12 24 32 96
3 4 12 24 36 72
3 4 12 24 48 96
3 4 12 28 42 84
3 4 12 32 48 96
3 4 14 21 28 42
3 4 14 21 28 84
3 4 14 21 42 84
3 4 14 28 42 84
3 4 15 20 30 60
3 4 16 24 32 48
3 4 16 24 32 96
3 4 16 24 48 96
3 4 16 32 48 96
3 4 18 24 36 72
3 4 21 28 42 84
3 4 24 32 48 96
3 5 6 9 10 15
3 5 6 9 10 18
3 5 6 9 10 30
3 5 6 9 10 45
3 5 6 9 10 90
3 5 6 9 15 18
3 5 6 9 15 30
3 5 6 9 15 45
3 5 6 9 15 90
3 5 6 9 18 30
3 5 6 9 18 45
3 5 6 9 18 90
3 5 6 9 30 45
3 5 6 9 30 90
3 5 6 9 45 90
3 5 6 10 12 15
3 5 6 10 12 20
3 5 6 10 12 30
3 5 6 10 12 60
3 5 6 10 15 18
3 5 6 10 15 20
3 5 6 10 15 30
3 5 6 10 15 45
3 5 6 10 15 60
3 5 6 10 15 90
3 5 6 10 18 30
3 5 6 10 18 45
3 5 6 10 18 90
3 5 6 10 20 30
3 5 6 10 20 60
3 5 6 10 30 45
3 5 6 10 30 60
3 5 6 10 30 90
3 5 6 10 45 90
3 5 6 12 15 20
3 5 6 12 15 30
3 5 6 12 15 60
3 5 6 12 20 30
3 5 6 12 20 60
3 5 6 12 30 60
3 5 6 15 18 30
3 5 6 15 18 45
3 5 6 15 18 90
3 5 6 15 20 30
3 5 6 15 20 60
3 5 6 15 30 45
3 5 6 15 30 60
3 5 6 15 30 90
3 5 6 15 45 90
3 5 6 18 30 45
3 5 6 18 30 90
3 5 6 18 45 90
3 5 6 20 30 60
3 5 6 30 45 90
3 5 9 10 15 18
3 5 9 10 15 30
3 5 9 10 15 45
3 5 9 10 15 90
3 5 9 10 18 30
3 5 9 10 18 45
3 5 9 10 18 90
3 5 9 10 30 45
3 5 9 10 30 90
3 5 9 10 45 90
3 5 9 15 18 30
3 5 9 15 18 45
3 5 9 15 18 90
3 5 9 15 30 45
3 5 9 15 30 90
3 5 9 15 45 90
3 5 9 18 30 45
3 5 9 18 30 90
3 5 9 18 45 90
3 5 9 30 45 90
3 5 10 12 15 20
3 5 10 12 15 30
3 5 10 12 15 60
3 5 10 12 20 30
3 5 10 12 20 60
3 5 10 12 30 60
3 5 10 15 18 30
3 5 10 15 18 45
3 5 10 15 18 90
3 5 10 15 20 30
3 5 10 15 20 60
3 5 10 15 30 45
3 5 10 15 30 60
3 5 10 15 30 90
3 5 10 15 45 90
3 5 10 18 30 45
3 5 10 18 30 90
3 5 10 18 45 90
3 5 10 20 30 60
3 5 10 30 45 90
3 5 12 15 20 30
3 5 12 15 20 60
3 5 12 15 30 60
3 5 12 20 30 60
3 5 15 18 30 45
3 5 15 18 30 90
3 5 15 18 45 90
3 5 15 20 30 60
3 5 15 30 45 90
3 5 18 30 45 90
3 6 7 12 14 21
3 6 7 12 14 28
3 6 7 12 14 42
3 6 7 12 14 84
3 6 7 12 21 28
3 6 7 12 21 42
3 6 7 12 21 84
3 6 7 12 28 42
3 6 7 12 28 84
3 6 7 12 42 84
3 6 7 14 21 28
3 6 7 14 21 42
3 6 7 14 21 84
3 6 7 14 28 42
3 6 7 14 28 84
3 6 7 14 42 84
3 6 7 21 28 42
3 6 7 21 28 84
3 6 7 21 42 84
3 6 7 28 42 84
3 6 8 9 12 18
3 6 8 9 12 24
3 6 8 9 12 36
3 6 8 9 12 72
3 6 8 9 18 24
3 6 8 9 18 36
3 6 8 9 18 72
3 6 8 9 24 36
3 6 8 9 24 72
3 6 8 9 36 72
3 6 8 12 16 24
3 6 8 12 16 32
3 6 8 12 16 48
3 6 8 12 16 96
3 6 8 12 18 24
3 6 8 12 18 36
3 6 8 12 18 72
3 6 8 12 24 32
3 6 8 12 24 36
3 6 8 12 24 48
3 6 8 12 24 72
3 6 8 12 24 96
3 6 8 12 32 48
3 6 8 12 32 96
3 6 8 12 36 72
3 6 8 12 48 96
3 6 8 16 24 32
3 6 8 16 24 48
3 6 8 16 24 96
3 6 8 16 32 48
3 6 8 16 32 96
3 6 8 16 48 96
3 6 8 18 24 36
3 6 8 18 24 72
3 6 8 18 36 72
3 6 8 24 32 48
3 6 8 24 32 96
3 6 8 24 36 72
3 6 8 24 48 96
3 6 8 32 48 96
3 6 9 10 15 18
3 6 9 10 15 30
3 6 9 10 15 45
3 6 9 10 15 90
3 6 9 10 18 30
3 6 9 10 18 45
3 6 9 10 18 90
3 6 9 10 30 45
3 6 9 10 30 90
3 6 9 10 45 90
3 6 9 12 18 24
3 6 9 12 18 36
3 6 9 12 18 72
3 6 9 12 24 36
3 6 9 12 24 72
3 6 9 12 36 72
3 6 9 15 18 30
3 6 9 15 18 45
3 6 9 15 18 90
3 6 9 15 30 45
3 6 9 15 30 90
3 6 9 15 45 90
3 6 9 18 24 36
3 6 9 18 24 72
3 6 9 18 27 54
3 6 9 18 30 45
3 6 9 18 30 90
3 6 9 18 36 72
3 6 9 18 45 90
3 6 9 24 36 72
3 6 9 30 45 90
3 6 10 12 15 20
3 6 10 12 15 30
3 6 10 12 15 60
3 6 10 12 20 30
3 6 10 12 20 60
3 6 10 12 30 60
3 6 10 15 18 30
3 6 10 15 18 45
3 6 10 15 18 90
3 6 10 15 20 30
3 6 10 15 20 60
3 6 10 15 30 45
3 6 10 15 30 60
3 6 10 15 30 90
3 6 10 15 45 90
3 6 10 18 30 45
3 6 10 18 30 90
3 6 10 18 45 90
3 6 10 20 30 60
3 6 10 30 45 90
3 6 11 22 33 66
3 6 12 14 21 28
3 6 12 14 21 42
3 6 12 14 21 84
3 6 12 14 28 42
3 6 12 14 28 84
3 6 12 14 42 84
3 6 12 15 20 30
3 6 12 15 20 60
3 6 12 15 30 60
3 6 12 16 24 32
3 6 12 16 24 48
3 6 12 16 24 96
3 6 12 16 32 48
3 6 12 16 32 96
3 6 12 16 48 96
3 6 12 18 24 36
3 6 12 18 24 72
3 6 12 18 36 72
3 6 12 20 30 60
3 6 12 21 28 42
3 6 12 21 28 84
3 6 12 21 42 84
3 6 12 24 32 48
3 6 12 24 32 96
3 6 12 24 36 72
3 6 12 24 48 96
3 6 12 28 42 84
3 6 12 32 48 96
3 6 13 26 39 78
3 6 14 21 28 42
3 6 14 21 28 84
3 6 14 21 42 84
3 6 14 28 42 84
3 6 15 18 30 45
3 6 15 18 30 90
3 6 15 18 45 90
3 6 15 20 30 60
3 6 15 30 45 90
3 6 16 24 32 48
3 6 16 24 32 96
3 6 16 24 48 96
3 6 16 32 48 96
3 6 18 24 36 72
3 6 18 30 45 90
3 6 21 28 42 84
3 6 24 32 48 96
3 7 12 14 21 28
3 7 12 14 21 42
3 7 12 14 21 84
3 7 12 14 28 42
3 7 12 14 28 84
3 7 12 14 42 84
3 7 12 21 28 42
3 7 12 21 28 84
3 7 12 21 42 84
3 7 12 28 42 84
3 7 14 21 28 42
3 7 14 21 28 84
3 7 14 21 42 84
3 7 14 28 42 84
3 7 21 28 42 84
3 8 9 12 18 24
3 8 9 12 18 36
3 8 9 12 18 72
3 8 9 12 24 36
3 8 9 12 24 72
3 8 9 12 36 72
3 8 9 18 24 36
3 8 9 18 24 72
3 8 9 18 36 72
3 8 9 24 36 72
3 8 12 16 24 32
3 8 12 16 24 48
3 8 12 16 24 96
3 8 12 16 32 48
3 8 12 16 32 96
3 8 12 16 48 96
3 8 12 18 24 36
3 8 12 18 24 72
3 8 12 18 36 72
3 8 12 24 32 48
3 8 12 24 32 96
3 8 12 24 36 72
3 8 12 24 48 96
3 8 12 32 48 96
3 8 16 24 32 48
3 8 16 24 32 96
3 8 16 24 48 96
3 8 16 32 48 96
3 8 18 24 36 72
3 8 24 32 48 96
3 9 10 15 18 30
3 9 10 15 18 45
3 9 10 15 18 90
3 9 10 15 30 45
3 9 10 15 30 90
3 9 10 15 45 90
3 9 10 18 30 45
3 9 10 18 30 90
3 9 10 18 45 90
3 9 10 30 45 90
3 9 12 18 24 36
3 9 12 18 24 72
3 9 12 18 36 72
3 9 12 24 36 72
3 9 15 18 30 45
3 9 15 18 30 90
3 9 15 18 45 90
3 9 15 30 45 90
3 9 18 24 36 72
3 9 18 30 45 90
3 10 12 15 20 30
3 10 12 15 20 60
3 10 12 15 30 60
3 10 12 20 30 60
3 10 15 18 30 45
3 10 15 18 30 90
3 10 15 18 45 90
3 10 15 20 30 60
3 10 15 30 45 90
3 10 18 30 45 90
3 12 14 21 28 42
3 12 14 21 28 84
3 12 14 21 42 84
3 12 14 28 42 84
3 12 15 20 30 60
3 12 16 24 32 48
3 12 16 24 32 96
3 12 16 24 48 96
3 12 16 32 48 96
3 12 18 24 36 72
3 12 21 28 42 84
3 12 24 32 48 96
3 14 21 28 42 84
3 15 18 30 45 90
3 16 24 32 48 96
4 5 6 10 12 15
4 5 6 10 12 20
4 5 6 10 12 30
4 5 6 10 12 60
4 5 6 10 15 20
4 5 6 10 15 30
4 5 6 10 15 60
4 5 6 10 20 30
4 5 6 10 20 60
4 5 6 10 30 60
4 5 6 12 15 20
4 5 6 12 15 30
4 5 6 12 15 60
4 5 6 12 20 30
4 5 6 12 20 60
4 5 6 12 30 60
4 5 6 15 20 30
4 5 6 15 20 60
4 5 6 15 30 60
4 5 6 20 30 60
4 5 8 10 16 20
4 5 8 10 16 40
4 5 8 10 16 80
4 5 8 10 20 40
4 5 8 10 20 80
4 5 8 10 40 80
4 5 8 16 20 40
4 5 8 16 20 80
4 5 8 16 40 80
4 5 8 20 40 80
4 5 10 12 15 20
4 5 10 12 15 30
4 5 10 12 15 60
4 5 10 12 20 30
4 5 10 12 20 60
4 5 10 12 30 60
4 5 10 15 20 30
4 5 10 15 20 60
4 5 10 15 30 60
4 5 10 16 20 40
4 5 10 16 20 80
4 5 10 16 40 80
4 5 10 20 25 50
4 5 10 20 25 100
4 5 10 20 30 60
4 5 10 20 40 80
4 5 10 20 50 100
4 5 10 25 50 100
4 5 12 15 20 30
4 5 12 15 20 60
4 5 12 15 30 60
4 5 12 20 30 60
4 5 15 20 30 60
4 5 16 20 40 80
4 5 20 25 50 100
4 6 7 12 14 21
4 6 7 12 14 28
4 6 7 12 14 42
4 6 7 12 14 84
4 6 7 12 21 28
4 6 7 12 21 42
4 6 7 12 21 84
4 6 7 12 28 42
4 6 7 12 28 84
4 6 7 12 42 84
4 6 7 14 21 28
4 6 7 14 21 42
4 6 7 14 21 84
4 6 7 14 28 42
4 6 7 14 28 84
4 6 7 14 42 84
4 6 7 21 28 42
4 6 7 21 28 84
4 6 7 21 42 84
4 6 7 28 42 84
4 6 8 9 12 18
4 6 8 9 12 24
4 6 8 9 12 36
4 6 8 9 12 72
4 6 8 9 18 24
4 6 8 9 18 36
